peak_id,sample_id,t,z_um,y_um,x_um,confidence,det_threshold,pool_kernel_um,tta
unet:44b6_5f15d135:t36:p00196,44b6_5f15d135,36,69.875,40.625,56.875,0.9998748302459717,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00197,44b6_5f15d135,36,69.875,45.5,56.875,0.9994743466377258,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00198,44b6_5f15d135,36,69.875,50.375,30.875,0.9992007613182068,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00199,44b6_5f15d135,36,71.5,24.375,13.0,0.9946051239967346,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00200,44b6_5f15d135,36,71.5,27.625,3.25,0.9896320104598999,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00201,44b6_5f15d135,36,71.5,32.5,29.25,0.9883223176002502,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00202,44b6_5f15d135,36,71.5,66.625,17.875,0.9757686853408813,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00203,44b6_5f15d135,36,73.125,27.625,48.75,0.999830961227417,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00204,44b6_5f15d135,36,73.125,66.625,47.125,0.9895819425582886,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00205,44b6_5f15d135,36,74.75,22.75,17.875,0.9727485775947571,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00206,44b6_5f15d135,36,74.75,58.5,48.75,0.9835821390151978,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00207,44b6_5f15d135,36,74.75,63.375,65.0,0.9980423450469971,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00208,44b6_5f15d135,36,74.75,76.375,68.25,0.9750955700874329,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00209,44b6_5f15d135,36,76.375,40.625,17.875,0.9990142583847046,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00210,44b6_5f15d135,36,76.375,48.75,47.125,0.9973616003990173,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00211,44b6_5f15d135,36,76.375,52.0,55.25,0.9973543882369995,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00212,44b6_5f15d135,36,76.375,69.875,30.875,0.9913653135299683,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00213,44b6_5f15d135,36,78.0,24.375,30.875,0.9984536170959473,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00214,44b6_5f15d135,36,78.0,48.75,39.0,0.999713122844696,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00215,44b6_5f15d135,36,78.0,55.25,68.25,0.9942743182182312,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00216,44b6_5f15d135,36,79.625,6.5,1.625,0.9722886681556702,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00217,44b6_5f15d135,36,79.625,45.5,60.125,0.9997941851615906,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00218,44b6_5f15d135,36,79.625,69.875,45.5,0.9987831711769104,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00219,44b6_5f15d135,36,81.25,37.375,29.25,0.9989217519760132,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00220,44b6_5f15d135,36,81.25,53.625,32.5,0.9999886751174927,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00221,44b6_5f15d135,36,82.875,35.75,53.625,0.9991624355316162,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00222,44b6_5f15d135,36,82.875,52.0,40.625,0.9998989105224609,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00223,44b6_5f15d135,36,82.875,60.125,32.5,0.9998949766159058,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00224,44b6_5f15d135,36,84.5,52.0,60.125,0.9994118213653564,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00225,44b6_5f15d135,36,86.125,30.875,43.875,0.9964939951896667,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00226,44b6_5f15d135,36,86.125,39.0,17.875,0.9997466206550598,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00227,44b6_5f15d135,36,86.125,61.75,35.75,0.999142050743103,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00228,44b6_5f15d135,36,86.125,69.875,69.875,0.980832040309906,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00229,44b6_5f15d135,36,86.125,74.75,82.875,0.9944456815719604,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00230,44b6_5f15d135,36,87.75,42.25,53.625,0.9817144870758057,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00231,44b6_5f15d135,36,89.375,24.375,34.125,0.9970526695251465,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00232,44b6_5f15d135,36,89.375,37.375,39.0,0.9998193383216858,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00233,44b6_5f15d135,36,89.375,56.875,40.625,0.9995943903923035,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00234,44b6_5f15d135,36,91.0,40.625,21.125,0.9890192151069641,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00235,44b6_5f15d135,36,91.0,42.25,35.75,0.9998779296875,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00236,44b6_5f15d135,36,91.0,66.625,50.375,0.9718806743621826,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00237,44b6_5f15d135,36,92.625,26.0,21.125,0.9997313618659973,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00238,44b6_5f15d135,36,92.625,60.125,63.375,0.9944044351577759,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00239,44b6_5f15d135,36,94.25,40.625,50.375,0.9945588707923889,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00240,44b6_5f15d135,36,94.25,47.125,45.5,0.9929435849189758,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00241,44b6_5f15d135,36,94.25,52.0,22.75,0.9875302314758301,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00242,44b6_5f15d135,36,95.875,3.25,0.0,0.9728482961654663,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00243,44b6_5f15d135,36,95.875,16.25,35.75,0.9993280172348022,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00244,44b6_5f15d135,36,95.875,27.625,13.0,0.9995148181915283,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00245,44b6_5f15d135,36,95.875,61.75,6.5,0.9939061999320984,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00246,44b6_5f15d135,36,97.5,66.625,74.75,0.9706631898880005,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00247,44b6_5f15d135,36,97.5,73.125,13.0,0.9948632121086121,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00248,44b6_5f15d135,36,97.5,86.125,17.875,0.9868577718734741,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00249,44b6_5f15d135,36,97.5,87.75,0.0,0.9814749956130981,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00250,44b6_5f15d135,36,97.5,102.375,89.375,0.9845603704452515,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00251,44b6_5f15d135,36,99.125,27.625,4.875,0.974471926689148,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00252,44b6_5f15d135,36,99.125,35.75,30.875,0.9999692440032959,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00253,44b6_5f15d135,36,99.125,37.375,21.125,0.9991908669471741,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00254,44b6_5f15d135,36,99.125,45.5,1.625,0.9947046637535095,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00255,44b6_5f15d135,36,99.125,48.75,65.0,0.9997429251670837,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00256,44b6_5f15d135,36,99.125,52.0,53.625,0.9936168193817139,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00257,44b6_5f15d135,36,99.125,58.5,68.25,0.9826483726501465,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00258,44b6_5f15d135,36,99.125,91.0,30.875,0.9934448003768921,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00259,44b6_5f15d135,36,99.125,92.625,86.125,0.9947519898414612,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00260,44b6_5f15d135,36,100.75,19.5,19.5,0.9986006617546082,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00261,44b6_5f15d135,36,100.75,24.375,32.5,0.9855945110321045,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00262,44b6_5f15d135,36,100.75,37.375,65.0,0.994853675365448,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00263,44b6_5f15d135,36,100.75,50.375,21.125,0.9977394342422485,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00264,44b6_5f15d135,36,100.75,50.375,73.125,0.9986177682876587,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00265,44b6_5f15d135,36,100.75,63.375,4.875,0.9966604709625244,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00266,44b6_5f15d135,36,100.75,68.25,29.25,0.9991672039031982,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00267,44b6_5f15d135,36,100.75,81.25,87.75,0.9987228512763977,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00268,44b6_5f15d135,36,100.75,87.75,9.75,0.9957261085510254,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00269,44b6_5f15d135,36,100.75,94.25,91.0,0.9887793064117432,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00270,44b6_5f15d135,36,102.375,27.625,43.875,0.9996672868728638,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00271,44b6_5f15d135,36,102.375,35.75,50.375,0.9987419247627258,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00272,44b6_5f15d135,36,102.375,42.25,43.875,0.9997382760047913,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00273,44b6_5f15d135,36,102.375,48.75,65.0,0.9997153878211975,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00274,44b6_5f15d135,36,102.375,50.375,35.75,0.9986376166343689,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00275,44b6_5f15d135,36,102.375,53.625,32.5,0.9981001019477844,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t36:p00276,44b6_5f15d135,36,102.375,78.0,26.0,0.9792973399162292,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00000,44b6_5f15d135,37,0.0,43.875,9.75,0.9997062087059021,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00001,44b6_5f15d135,37,0.0,43.875,17.875,0.9995126724243164,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00002,44b6_5f15d135,37,0.0,52.0,27.625,0.9994148015975952,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00003,44b6_5f15d135,37,0.0,53.625,11.375,0.9998313188552856,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00004,44b6_5f15d135,37,0.0,56.875,4.875,0.9986249208450317,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00005,44b6_5f15d135,37,0.0,87.75,17.875,0.9990418553352356,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00006,44b6_5f15d135,37,1.625,32.5,13.0,0.9987851977348328,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00007,44b6_5f15d135,37,1.625,82.875,1.625,0.996337890625,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00008,44b6_5f15d135,37,1.625,97.5,9.75,0.9983458518981934,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00009,44b6_5f15d135,37,3.25,37.375,6.5,0.999890923500061,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00010,44b6_5f15d135,37,3.25,43.875,8.125,0.9997678399085999,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00011,44b6_5f15d135,37,3.25,55.25,22.75,0.9994169473648071,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00012,44b6_5f15d135,37,3.25,74.75,19.5,0.9706442952156067,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00013,44b6_5f15d135,37,4.875,22.75,4.875,0.9998971223831177,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00014,44b6_5f15d135,37,4.875,58.5,30.875,0.9990459084510803,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00015,44b6_5f15d135,37,4.875,65.0,34.125,0.9994401335716248,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00016,44b6_5f15d135,37,4.875,76.375,40.625,0.9985969662666321,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00017,44b6_5f15d135,37,4.875,79.625,3.25,0.9945260882377625,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00018,44b6_5f15d135,37,4.875,82.875,29.25,0.9847988486289978,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00019,44b6_5f15d135,37,4.875,86.125,42.25,0.9917002320289612,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00020,44b6_5f15d135,37,6.5,29.25,0.0,0.9993181228637695,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00021,44b6_5f15d135,37,6.5,35.75,0.0,0.999271810054779,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00022,44b6_5f15d135,37,6.5,37.375,19.5,0.9992732405662537,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00023,44b6_5f15d135,37,6.5,52.0,3.25,0.9997010827064514,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00024,44b6_5f15d135,37,6.5,52.0,13.0,0.9997492432594299,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00025,44b6_5f15d135,37,6.5,61.75,17.875,0.9929065704345703,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00026,44b6_5f15d135,37,6.5,65.0,43.875,0.9999594688415527,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00027,44b6_5f15d135,37,6.5,69.875,6.5,0.9979444146156311,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00028,44b6_5f15d135,37,6.5,95.875,47.125,0.9985851049423218,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00029,44b6_5f15d135,37,8.125,81.25,48.75,0.9995585083961487,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00030,44b6_5f15d135,37,9.75,24.375,13.0,0.9997337460517883,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00031,44b6_5f15d135,37,9.75,39.0,13.0,0.9996153116226196,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00032,44b6_5f15d135,37,9.75,53.625,37.375,0.9996490478515625,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00033,44b6_5f15d135,37,9.75,61.75,0.0,0.9959184527397156,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00034,44b6_5f15d135,37,9.75,63.375,19.5,0.9905535578727722,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00035,44b6_5f15d135,37,9.75,95.875,0.0,0.9987947940826416,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00036,44b6_5f15d135,37,11.375,26.0,8.125,0.9992882609367371,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00037,44b6_5f15d135,37,11.375,43.875,19.5,0.9992318153381348,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00038,44b6_5f15d135,37,11.375,86.125,13.0,0.9960577487945557,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00039,44b6_5f15d135,37,13.0,17.875,3.25,0.9998279809951782,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00040,44b6_5f15d135,37,13.0,30.875,21.125,0.9997962117195129,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00041,44b6_5f15d135,37,13.0,42.25,27.625,0.9996182918548584,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00042,44b6_5f15d135,37,13.0,55.25,32.5,0.9998921155929565,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00043,44b6_5f15d135,37,14.625,55.25,16.25,0.999634861946106,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00044,44b6_5f15d135,37,14.625,65.0,37.375,0.9998539686203003,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00045,44b6_5f15d135,37,14.625,69.875,45.5,0.9999648332595825,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00046,44b6_5f15d135,37,14.625,89.375,48.75,0.9983978867530823,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00047,44b6_5f15d135,37,16.25,42.25,4.875,0.9986757636070251,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00048,44b6_5f15d135,37,16.25,52.0,21.125,0.9855532050132751,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00049,44b6_5f15d135,37,16.25,60.125,1.625,0.9994792342185974,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00050,44b6_5f15d135,37,16.25,81.25,24.375,0.9869080781936646,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00051,44b6_5f15d135,37,17.875,30.875,3.25,0.99934321641922,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00052,44b6_5f15d135,37,17.875,78.0,53.625,0.9991740584373474,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00053,44b6_5f15d135,37,19.5,42.25,30.875,0.9994736313819885,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00054,44b6_5f15d135,37,19.5,86.125,34.125,0.9897270798683167,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00055,44b6_5f15d135,37,19.5,92.625,4.875,0.9826366305351257,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00056,44b6_5f15d135,37,21.125,19.5,1.625,0.9997758269309998,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00057,44b6_5f15d135,37,21.125,55.25,27.625,0.994289755821228,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00058,44b6_5f15d135,37,21.125,66.625,55.25,0.9999427795410156,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00059,44b6_5f15d135,37,22.75,29.25,32.5,0.9900869727134705,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00060,44b6_5f15d135,37,22.75,48.75,17.875,0.9995890259742737,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00061,44b6_5f15d135,37,22.75,84.5,53.625,0.995901882648468,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00062,44b6_5f15d135,37,24.375,34.125,22.75,0.9998692274093628,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00063,44b6_5f15d135,37,24.375,66.625,47.125,0.9987078905105591,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00064,44b6_5f15d135,37,26.0,30.875,1.625,0.9981720447540283,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00065,44b6_5f15d135,37,26.0,48.75,6.5,0.9997466206550598,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00066,44b6_5f15d135,37,26.0,50.375,43.875,0.9999728202819824,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00067,44b6_5f15d135,37,26.0,65.0,0.0,0.9959011673927307,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00068,44b6_5f15d135,37,26.0,65.0,27.625,0.9984943866729736,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00069,44b6_5f15d135,37,26.0,73.125,48.75,0.999637246131897,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00070,44b6_5f15d135,37,26.0,74.75,14.625,0.9860094785690308,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00071,44b6_5f15d135,37,26.0,84.5,37.375,0.9958998560905457,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00072,44b6_5f15d135,37,26.0,92.625,56.875,0.9993190765380859,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00073,44b6_5f15d135,37,27.625,24.375,9.75,0.9995920062065125,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00074,44b6_5f15d135,37,27.625,34.125,13.0,0.9998146891593933,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00075,44b6_5f15d135,37,27.625,60.125,30.875,0.9998689889907837,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00076,44b6_5f15d135,37,27.625,69.875,37.375,0.9998799562454224,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00077,44b6_5f15d135,37,27.625,78.0,58.5,0.9961544871330261,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00078,44b6_5f15d135,37,27.625,100.75,61.75,0.9987137317657471,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00079,44b6_5f15d135,37,29.25,26.0,3.25,0.9974422454833984,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00080,44b6_5f15d135,37,29.25,47.125,24.375,0.9995476603507996,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00081,44b6_5f15d135,37,29.25,56.875,52.0,0.9999474287033081,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00082,44b6_5f15d135,37,30.875,14.625,11.375,0.9996121525764465,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00083,44b6_5f15d135,37,30.875,22.75,22.75,0.9992175102233887,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00084,44b6_5f15d135,37,30.875,24.375,11.375,0.9996379613876343,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00085,44b6_5f15d135,37,30.875,32.5,29.25,0.9998457431793213,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00086,44b6_5f15d135,37,30.875,45.5,13.0,0.9997473359107971,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00087,44b6_5f15d135,37,30.875,45.5,37.375,0.9996016621589661,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00088,44b6_5f15d135,37,30.875,66.625,27.625,0.9994139671325684,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00089,44b6_5f15d135,37,30.875,74.75,24.375,0.9993401169776917,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00090,44b6_5f15d135,37,30.875,78.0,39.0,0.9987840056419373,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00091,44b6_5f15d135,37,30.875,89.375,8.125,0.9921758770942688,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00092,44b6_5f15d135,37,32.5,65.0,8.125,0.9964032173156738,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00093,44b6_5f15d135,37,32.5,79.625,53.625,0.9998519420623779,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00094,44b6_5f15d135,37,34.125,8.125,4.875,0.9990814924240112,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00095,44b6_5f15d135,37,34.125,22.75,11.375,0.9997220635414124,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00096,44b6_5f15d135,37,34.125,39.0,39.0,0.9997416138648987,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00097,44b6_5f15d135,37,34.125,47.125,9.75,0.9999082088470459,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00098,44b6_5f15d135,37,34.125,55.25,30.875,0.9993769526481628,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00099,44b6_5f15d135,37,34.125,58.5,4.875,0.9997194409370422,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00100,44b6_5f15d135,37,34.125,60.125,47.125,0.9999406337738037,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00101,44b6_5f15d135,37,34.125,68.25,52.0,0.9999098777770996,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00102,44b6_5f15d135,37,34.125,78.0,32.5,0.9987714886665344,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00103,44b6_5f15d135,37,34.125,78.0,40.625,0.9992062449455261,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00104,44b6_5f15d135,37,35.75,17.875,3.25,0.9984857439994812,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00105,44b6_5f15d135,37,35.75,52.0,39.0,0.9993799924850464,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00106,44b6_5f15d135,37,35.75,97.5,4.875,0.9976027607917786,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00107,44b6_5f15d135,37,37.375,32.5,8.125,0.9997723698616028,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00108,44b6_5f15d135,37,37.375,45.5,42.25,0.9999260902404785,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00109,44b6_5f15d135,37,37.375,63.375,17.875,0.999427080154419,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00110,44b6_5f15d135,37,37.375,76.375,61.75,0.9998644590377808,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00111,44b6_5f15d135,37,37.375,87.75,58.5,0.9937484264373779,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00112,44b6_5f15d135,37,39.0,50.375,0.0,0.9921870231628418,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00113,44b6_5f15d135,37,39.0,58.5,22.75,0.9993844032287598,0.97,3.0,xy_d4_8_view
unet:44b6_5f15d135:t37:p00114,44b6_5f15d135,37,39.0,66.625,35.75,0.9946264624595642,0.97,3.0,xy_d4_8_view
